Ano;Mês;Distribuidor;Código do Produto;Nome do Produto;Região;Quantidade de Produto (mil m³)
2021;3;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;320101001;Gasolina A;S;0,287204
2021;3;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;320101001;Gasolina A;SE;5,960288
2021;3;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;420102004;Diesel A;S;0,469639
2021;3;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;420102004;Diesel A;SE;3,911118
2021;3;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;420105001;Diesel A;S;0,26214
2021;3;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;420105001;Diesel A;SE;2,886756
2021;3;FLEXPETRO DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S.A.;810102004;EAC;SE;2,362341
2021;3;FLORIDA DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;SE;0,121142
2021;3;FLORIDA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;0,913303
2021;3;FLORIDA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;0,480942
2021;3;GOL COMBUSTÍVEIS S.A;420105001;Diesel A;SE;0,5
2021;3;GOL COMBUSTÍVEIS S.A;810101001;EHC;CO;2,642563
2021;3;GOL COMBUSTÍVEIS S.A;810101001;EHC;NE;1,201086
2021;3;GOL COMBUSTÍVEIS S.A;810101001;EHC;S;2,202572
2021;3;GOL COMBUSTÍVEIS S.A;810101001;EHC;SE;20,690419
2021;3;GOL COMBUSTÍVEIS S.A;810102004;EAC;SE;0,059777
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;S;6,802153
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;SE;0,415107
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;S;16,138585
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;2,241723
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;S;13,706086
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;1,109731
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;S;0,119172
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;CO;2,885682
2021;3;GP DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;SE;0,745635
2021;3;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;SE;0,058821
2021;3;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;SE;0,149218
2021;3;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;SE;0,13837
2021;3;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;2,053037
2021;3;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;S;0,439652
2021;3;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;SE;10,702731
2021;3;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;SE;0,133793
2021;3;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;1,35124
2021;3;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;0,317803
2021;3;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;0,998747
2021;3;GREEN DISTRIBUIDORA DE PETRÓLEO LTDA;810102001;EAC;NE;0,586998
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;NE;4,778211
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;NE;6,005489
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;NE;7,215505
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;NE;0,428406
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;S;0,17601
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;0,29124
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;NE;0,280523
2021;3;HORA DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;1,231963
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;S;3,076176
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;0,375313
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;S;5,877869
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;0,878753
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;S;6,789479
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;0,306968
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;5,970302
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;S;0,039772
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;2,36453
2021;3;IDAZA DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,318138
2021;3;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;S;1,498333
2021;3;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;S;7,912062
2021;3;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;S;7,136233
2021;3;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;2,320803
2021;3;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;CO;1,465627
2021;3;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;S;0,488229
2021;3;IMPERIAL DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;0,507084
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;CO;16,578934
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;N;32,486695
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;NE;36,833959
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;S;108,299437
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101001;Gasolina A;SE;141,958823
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;320101002;Gasolina A;SE;0,431791
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;410102001;Querosene Iluminante;S;0,034782
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;CO;5,011105
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;N;22,848759
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;NE;31,450958
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;S;123,430749
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420102004;Diesel A;SE;152,199414
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;CO;7,613848
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;N;39,775867
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;NE;77,595679
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;S;145,007417
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420105001;Diesel A;SE;257,199402
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;N;3,621553
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;NE;0,623675
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;S;0,761613
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;420201001;Diesel A;SE;2,589392
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;510101001;OC;N;3,237238
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;510101001;OC;S;1,420519
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;510101001;OC;SE;5,197323
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;510102001;OC;S;0,44994
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;CO;83,292855
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;N;0,05764
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;NE;12,383137
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;S;11,860557
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810101001;EHC;SE;145,847511
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;CO;22,44254
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;N;1,086055
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;NE;13,579538
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;S;9,428033
2021;3;IPIRANGA PRODUTOS DE PETRÓLEO S.A;810102004;EAC;SE;91,056902
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;320101001;Gasolina A;NE;25,466716
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,471215
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420102004;Diesel A;NE;29,313272
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;0,397139
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420105001;Diesel A;CO;0,059686
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420105001;Diesel A;NE;41,371536
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;0,445518
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810101001;EHC;CO;9,982666
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810101001;EHC;SE;5,737385
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;CO;7,396366
2021;3;LARCO COMERCIAL DE PRODUTOS DE PETRÓLEO LTDA.;810102004;EAC;SE;3,740766
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;CO;0,292732
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;0,014905
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;CO;0,669183
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;0,088914
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;CO;0,49235
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;0,199585
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;0,709819
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;SE;0,029622
2021;3;LIDERPETRO DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;0,268508
2021;3;MANGUINHOS DISTRIBUIDORA S. A.;320101001;Gasolina A;SE;0,04
2021;3;MANGUINHOS DISTRIBUIDORA S. A.;810101001;EHC;SE;0,123263
2021;3;MANGUINHOS DISTRIBUIDORA S. A.;810102004;EAC;SE;0,060433
2021;3;MAR AZUL DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;CO;0,091088
2021;3;MAX DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;CO;0,999018
2021;3;MAX DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;CO;2,595494
2021;3;MAX DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;CO;1,081577
2021;3;MAX DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;7,320966
2021;3;MAX DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;CO;1,495595
2021;3;MAXSUL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;S;5,149759
2021;3;MAXSUL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;S;4,499527
2021;3;MAXSUL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;S;8,290827
2021;3;MAXSUL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;0,232006
2021;3;MAXSUL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;2,562237
2021;3;MAXXI DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;NE;1,324433
2021;3;MAXXI DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;NE;0,40619
2021;3;MAXXI DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;NE;0,361801
2021;3;MAXXI DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;NE;0,029604
2021;3;MAXXI DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;0,014828
2021;3;MAXXI DISTRIBUIDORA DE PETRÓLEO LTDA.;810102001;EAC;NE;0,25
2021;3;MAXXI DISTRIBUIDORA DE PETRÓLEO LTDA.;810102001;EAC;SE;0,148629
2021;3;MEG DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;320101001;Gasolina A;NE;0,50172
2021;3;MEG DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;NE;0,499485
2021;3;MEG DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;NE;1,024831
2021;3;MEG DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;NE;0,059448
2021;3;MIDAS DISTRIBUIDORA DE COMBUSTIVEIS LTDA.;320101001;Gasolina A;SE;0,284636
2021;3;MIDAS DISTRIBUIDORA DE COMBUSTIVEIS LTDA.;420102004;Diesel A;SE;0,206588
2021;3;MIDAS DISTRIBUIDORA DE COMBUSTIVEIS LTDA.;420105001;Diesel A;SE;1,195496
2021;3;MIDAS DISTRIBUIDORA DE COMBUSTIVEIS LTDA.;810102004;EAC;SE;0,131556
2021;3;MINUANO PETRÓLEO LTDA.;810101001;EHC;SE;2,61617
2021;3;NOROESTE DISTIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;10,621558
2021;3;NOROESTE DISTIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;S;4,130097
2021;3;NOROESTE DISTIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;SE;38,101705
2021;3;ON PETRO - DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;320101001;Gasolina A;S;4,573696
2021;3;ON PETRO - DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420102004;Diesel A;S;10,938138
2021;3;ON PETRO - DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;S;7,766664
2021;3;ON PETRO - DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;CO;0,116726
2021;3;ON PETRO - DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;CO;0,059577
2021;3;ON PETRO - DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;S;1,96267
2021;3;PARANAPANEMA DISTRIBUIDORA DE COMBUSTIVEIS EIRELI;810101001;EHC;CO;0,039654
2021;3;PARANAPANEMA DISTRIBUIDORA DE COMBUSTIVEIS EIRELI;810101001;EHC;SE;3,024814
2021;3;PELIKANO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;S;2,056726
2021;3;PELIKANO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;S;0,999674
2021;3;PELIKANO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;S;0,499759
2021;3;PELIKANO DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;S;0,800251
2021;3;PELIKANO DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;SE;0,127557
2021;3;PETROALCOOL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;1,815872
2021;3;PETROALCOOL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;S;4,291219
2021;3;PETROALCOOL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;0,711972
2021;3;PETROBAHIA S/A;320101001;Gasolina A;NE;25,846873
2021;3;PETROBAHIA S/A;420102004;Diesel A;NE;11,582547
2021;3;PETROBAHIA S/A;420105001;Diesel A;NE;15,059864
2021;3;PETROBAHIA S/A;810101001;EHC;CO;0,574978
2021;3;PETROBAHIA S/A;810101001;EHC;NE;3,26382
2021;3;PETROBAHIA S/A;810101001;EHC;SE;1,760016
2021;3;PETROBAHIA S/A;810102004;EAC;CO;3,398881
2021;3;PETROBAHIA S/A;810102004;EAC;NE;0,683164
2021;3;PETROBAHIA S/A;810102004;EAC;SE;6,320815
2021;3;PETROBALL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;8,220746
2021;3;PETROBALL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;NE;1,186895
2021;3;PETROBALL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;S;0,595579
2021;3;PETROBALL DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;SE;3,84817
2021;3;PETROBALL DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;CO;0,996702
2021;3;PETROEXPRESS DISTRIBUIDORA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;1,000075
2021;3;PETROEXPRESS DISTRIBUIDORA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;2,779176
2021;3;PETROEXPRESS DISTRIBUIDORA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;1,839796
2021;3;PETROEXPRESS DISTRIBUIDORA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;SE;0,087494
2021;3;PETROEXPRESS DISTRIBUIDORA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;0,044631
2021;3;PETROEXPRESS DISTRIBUIDORA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;SE;0,349507
2021;3;PETROGOIÁS DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;3,069065
2021;3;PETROLUZ DISTRIBUIDORA LTDA.;320101001;Gasolina A;SE;0,239098
2021;3;PETROLUZ DISTRIBUIDORA LTDA.;420102004;Diesel A;SE;0,179221
2021;3;PETROLUZ DISTRIBUIDORA LTDA.;420105001;Diesel A;SE;0,119136
2021;3;PETROLUZ DISTRIBUIDORA LTDA.;810102004;EAC;CO;0,138887
2021;3;PETRONAC DISTRIBUIDORA NACIONAL DE DERIVADOS DE PETRÓLEO E ALCOOL LTDA;320101001;Gasolina A;SE;1,889463
2021;3;PETRONAC DISTRIBUIDORA NACIONAL DE DERIVADOS DE PETRÓLEO E ALCOOL LTDA;420102004;Diesel A;SE;3,253528
2021;3;PETRONAC DISTRIBUIDORA NACIONAL DE DERIVADOS DE PETRÓLEO E ALCOOL LTDA;420105001;Diesel A;SE;3,319528
2021;3;PETRONAC DISTRIBUIDORA NACIONAL DE DERIVADOS DE PETRÓLEO E ALCOOL LTDA;810101001;EHC;SE;0,521296
2021;3;PETRONAC DISTRIBUIDORA NACIONAL DE DERIVADOS DE PETRÓLEO E ALCOOL LTDA;810102004;EAC;SE;0,874273
2021;3;PETROQUALITY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;55,123292
2021;3;PETROQUALITY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;S;4,122882
2021;3;PETROQUALITY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;SE;78,313124
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;CO;0,058644
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;4,034997
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;9,250649
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;CO;0,259588
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;4,024109
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;NE;1,975205
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;0,02478
2021;3;PETROSERRA DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;NE;0,134087
2021;3;PETROTORQUE JC DISTRIBUIDORA DE COMBUSTIVEIS EIRELI;810101001;EHC;CO;3,399665
2021;3;PETROTORQUE JC DISTRIBUIDORA DE COMBUSTIVEIS EIRELI;810101001;EHC;NE;0,067318
2021;3;PETROTORQUE JC DISTRIBUIDORA DE COMBUSTIVEIS EIRELI;810101001;EHC;S;0,543724
2021;3;PETROTORQUE JC DISTRIBUIDORA DE COMBUSTIVEIS EIRELI;810101001;EHC;SE;0,623883
2021;3;PETROX DISTRIBUIDORA LTDA.;320101001;Gasolina A;NE;17,541829
2021;3;PETROX DISTRIBUIDORA LTDA.;420102004;Diesel A;NE;4,673971
2021;3;PETROX DISTRIBUIDORA LTDA.;420105001;Diesel A;NE;14,682835
2021;3;PETROX DISTRIBUIDORA LTDA.;810101001;EHC;NE;3,344656
2021;3;PETROX DISTRIBUIDORA LTDA.;810102004;EAC;CO;1,316468
2021;3;PETROX DISTRIBUIDORA LTDA.;810102004;EAC;NE;3,079731
2021;3;PETROX DISTRIBUIDORA LTDA.;810102004;EAC;SE;1,6
2021;3;PETROZIL JC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;CO;9,459496
2021;3;PETROZIL JC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;S;0,905599
2021;3;PETROZIL JC DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;SE;11,90963
2021;3;PETRÓLEO SABBÁ S.A.;320101001;Gasolina A;N;29,924812
2021;3;PETRÓLEO SABBÁ S.A.;320101001;Gasolina A;NE;30,001029
2021;3;PETRÓLEO SABBÁ S.A.;420102004;Diesel A;N;24,517706
2021;3;PETRÓLEO SABBÁ S.A.;420102004;Diesel A;NE;3,052418
2021;3;PETRÓLEO SABBÁ S.A.;420105001;Diesel A;N;34,407642
2021;3;PETRÓLEO SABBÁ S.A.;420105001;Diesel A;NE;14,67923
2021;3;PETRÓLEO SABBÁ S.A.;420201001;Diesel A;N;7,136482
2021;3;PETRÓLEO SABBÁ S.A.;810101001;EHC;CO;4,278169
2021;3;PETRÓLEO SABBÁ S.A.;810101001;EHC;N;3,077298
2021;3;PETRÓLEO SABBÁ S.A.;810101001;EHC;NE;0,059628
2021;3;PETRÓLEO SABBÁ S.A.;810102004;EAC;CO;13,673626
2021;3;PETRÓLEO SABBÁ S.A.;810102004;EAC;NE;0,612791
2021;3;PETRÓLEO SABBÁ S.A.;810102004;EAC;SE;0,119382
2021;3;PHOENIX DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;0,498036
2021;3;PHOENIX DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,361802
2021;3;PHOENIX DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;1,358626
2021;3;PODIUM DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;0,679175
2021;3;PODIUM DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;CO;0,239069
2021;3;PONTUAL BRASIL PETRÓLEO LTDA;320101001;Gasolina A;S;2,075684
2021;3;PONTUAL BRASIL PETRÓLEO LTDA;420102004;Diesel A;S;8,082166
2021;3;PONTUAL BRASIL PETRÓLEO LTDA;420105001;Diesel A;S;3,398196
2021;3;PONTUAL BRASIL PETRÓLEO LTDA;810102004;EAC;S;1,358031
2021;3;POTENCIAL PETRÓLEO LTDA;320101001;Gasolina A;S;13,874818
2021;3;POTENCIAL PETRÓLEO LTDA;320101001;Gasolina A;SE;6,176817
2021;3;POTENCIAL PETRÓLEO LTDA;420102004;Diesel A;S;14,244206
2021;3;POTENCIAL PETRÓLEO LTDA;420102004;Diesel A;SE;7,995943
2021;3;POTENCIAL PETRÓLEO LTDA;420105001;Diesel A;S;9,35765
2021;3;POTENCIAL PETRÓLEO LTDA;420105001;Diesel A;SE;4,397872
2021;3;POTENCIAL PETRÓLEO LTDA;810101001;EHC;CO;0,837912
2021;3;POTENCIAL PETRÓLEO LTDA;810101001;EHC;S;0,100223
2021;3;POTENCIAL PETRÓLEO LTDA;810101001;EHC;SE;0,044807
2021;3;POTENCIAL PETRÓLEO LTDA;810102004;EAC;S;0,850931
2021;3;POTENCIAL PETRÓLEO LTDA;810102004;EAC;SE;8,639974
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;320101001;Gasolina A;S;17,304028
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;420102004;Diesel A;S;11,918385
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;420105001;Diesel A;S;2,359823
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;420201001;Diesel A;S;0,845863
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;810101001;EHC;S;0,534545
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;810101001;EHC;SE;0,758274
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;810102004;EAC;CO;4,222435
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;810102004;EAC;S;2,199258
2021;3;RAIZEN MIME COMBUSTIVEIS S/A.;810102004;EAC;SE;1,016747
2021;3;RAIZEN S.A.;320101001;Gasolina A;CO;15,480972
2021;3;RAIZEN S.A.;320101001;Gasolina A;NE;49,084062
2021;3;RAIZEN S.A.;320101001;Gasolina A;S;58,812341
2021;3;RAIZEN S.A.;320101001;Gasolina A;SE;146,608651
